Timestamp,Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Max_Batch_Tokens,Max_Num_Seqs,Concurrency,QPS,Max_Tokens,Temperature,Top_P,Total_Gen_Avg,Total_Gen_P50,Total_Gen_P90,Total_Gen_P99,First_Token_Avg,First_Token_P50,First_Token_P90,First_Token_P99,Inter_Token_Avg,Inter_Token_P50,Inter_Token_P90,Inter_Token_P99,Schedule_Delay_Avg,Schedule_Delay_P50,Schedule_Delay_P90,Schedule_Delay_P99,E2E_Latency_Avg,E2E_Latency_P50,E2E_Latency_P90,E2E_Latency_P99,Throughput,Total_Requests,Total_Input_Tokens,Total_Output_Tokens
run_20250812_220132,Qwen/Qwen2.5-1.5B,1,1,1,512,512,8,29.0,3,0.7,0.9,102.82984097798665,95.25859355926514,154.48458194732666,186.357250213623,54.5704452196757,44.85642910003662,97.3158359527588,128.79527330398554,24.12782351175944,24.634122848510742,32.9775333404541,34.97002124786377,0.8980957667032877,0.8922815322875977,1.2666702270507812,1.6772580146789544,103.72793674468994,96.37010097503662,155.5180788040161,187.03122377395624,90.7554760269061,300,90561,900
run_20250812_220212,Qwen/Qwen2.5-1.5B,2,1,1,512,512,8,29.0,3,0.7,0.9,76.93535089492798,75.92618465423584,91.84577465057373,114.65054988861078,38.495124181111656,37.596821784973145,50.841665267944336,63.42576742172239,19.218547741572063,16.61825180053711,26.956510543823242,32.88762807846068,0.8156506220499674,0.7773637771606445,1.1057138442993164,1.409521102905273,77.75100151697795,76.70366764068604,92.74487495422363,116.74278736114498,81.19811939933575,300,90561,900
run_20250812_220248,Qwen/Qwen2.5-1.5B,4,1,1,512,512,8,29.0,3,0.7,0.9,205.08283058802286,75.58465003967285,675.4876852035526,1428.3382773399353,162.41122722625732,39.5582914352417,610.1073503494266,1245.0078773498533,21.334200700124104,16.293644905090332,30.673742294311527,38.11224222183227,0.8493494987487793,0.8511543273925781,1.1413335800170898,1.5530943870544434,205.93218008677164,76.38370990753174,676.6358613967899,1429.4778633117676,75.83645186593392,300,90561,900
run_20250812_220329,Qwen/Qwen2.5-1.5B,8,1,1,512,512,8,29.0,3,0.7,0.9,166.58397118250528,78.02975177764893,467.66057014465366,1052.5380969047546,107.46530612309773,41.361212730407715,346.6007709503176,856.2107968330383,29.557632605234783,16.34836196899414,27.33914852142334,550.2825808525085,0.786429246266683,0.7541179656982422,1.0721683502197266,1.3742566108703607,167.37040042877197,78.76956462860107,468.4267282485966,1053.224790096283,77.28845832117565,300,90561,900
run_20250812_220414,Qwen/Qwen2.5-1.5B,1,2,1,512,512,8,29.0,3,0.7,0.9,214.78360414505005,156.43835067749023,520.5576419830322,723.3309960365295,150.3724447886149,88.00339698791504,438.4572744369508,644.6713638305664,32.204312880833946,38.73181343078613,39.55988883972168,41.078832149505615,0.6864651044209799,0.6366968154907227,0.883221626281739,1.2776517868041986,215.47006924947104,157.29248523712158,521.1206674575806,724.0827178955078,86.97308385122321,300,90561,900
run_20250812_220616,Qwen/Qwen2.5-1.5B,2,2,1,512,512,8,29.0,3,0.7,0.9,109.96901194254558,93.50955486297607,140.38217067718506,454.0135478973388,60.560336907704674,47.09970951080322,83.14130306243896,313.7477755546568,24.70294912656148,21.675467491149902,36.6924524307251,89.90140914916992,0.7132323582967123,0.6620883941650391,0.98111629486084,1.2914729118347166,110.68224430084229,94.27297115325928,141.24829769134521,454.8036170005798,73.02410035277072,300,90561,900
run_20250812_220731,Qwen/Qwen2.5-1.5B,4,2,1,512,512,8,29.0,3,0.7,0.9,95.6195576985677,89.75529670715332,114.59178924560548,262.4063205718993,52.02977021535238,49.161434173583984,68.26484203338626,152.33466148376456,21.79342706998189,17.7229642868042,30.809020996093754,54.894373416900635,0.9722034136454264,0.9232759475708008,1.241564750671387,1.6515207290649407,96.59176111221313,90.60955047607422,115.49141407012941,265.03025531768793,79.10165370559614,300,90561,900
run_20250812_220842,Qwen/Qwen2.5-1.5B,1,4,1,512,512,8,29.0,3,0.7,0.9,249.60094213485718,125.16665458679199,736.1307859420776,840.1261353492737,190.5208627382914,68.1002140045166,662.978982925415,767.2401404380798,29.53871488571167,32.408714294433594,36.82198524475098,38.349671363830566,0.6806453069051107,0.6486177444458008,0.8745431900024414,1.0843825340270996,250.2815874417623,125.8155107498169,736.8955612182617,840.9358167648315,82.04486393823086,300,90561,900
run_20250812_220932,Qwen/Qwen2.5-1.5B,2,4,1,512,512,8,29.0,3,0.7,0.9,91.54527266820271,82.94069766998291,125.35545825958252,214.95364427566514,48.253559271494545,42.012929916381836,72.23351001739505,139.2859649658203,21.644518772761028,17.160773277282715,32.976627349853516,47.219257354736314,0.6971208254496256,0.6607770919799805,0.8890390396118164,1.247580051422119,92.24239349365234,83.55176448822021,125.97789764404298,215.61534166336043,72.96970780929294,300,90561,900
run_20250820_072756,Qwen/Qwen2.5-1.5B,1,1,1,512,512,8,29.0,3,0.7,0.9,96.28576834996541,91.4539098739624,135.58251857757568,159.07798528671265,49.36715602874756,44.496893882751465,82.49096870422363,106.46961212158202,23.457909027735393,22.96769618988037,33.10976028442383,35.315001010894775,0.6721313794453939,0.6340742111206055,0.906515121459961,1.1423230171203596,96.95789972941081,92.09263324737549,136.15450859069824,159.66450452804565,85.85571323853452,300,90561,900
