,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
0,0.005,0.005,0.005,0.005,0.0,0,2,2048,send_recv,2,8
1,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0,2,10240,send_recv,2,8
2,0.007,0.007,0.007,0.007,0.0,0,2,18432,send_recv,2,8
3,0.008,0.008,0.008,0.008,0.0,0,2,26624,send_recv,2,8
4,0.008,0.008,0.008,0.008,0.0,0,2,34816,send_recv,2,8
5,0.008,0.008,0.008,0.008,0.0,0,2,43008,send_recv,2,8
6,0.008,0.008,0.008,0.008,0.0,0,2,51200,send_recv,2,8
7,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,59392,send_recv,2,8
8,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,67584,send_recv,2,8
9,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,75776,send_recv,2,8
10,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,83968,send_recv,2,8
11,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,92160,send_recv,2,8
12,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,100352,send_recv,2,8
13,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,108544,send_recv,2,8
14,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,116736,send_recv,2,8
15,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,124928,send_recv,2,8
16,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,133120,send_recv,2,8
17,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,141312,send_recv,2,8
18,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,149504,send_recv,2,8
19,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,157696,send_recv,2,8
20,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,165888,send_recv,2,8
21,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,174080,send_recv,2,8
22,0.01,0.01,0.01,0.01,0.0,0,2,182272,send_recv,2,8
23,0.01,0.01,0.01,0.01,0.0,0,2,190464,send_recv,2,8
24,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,198656,send_recv,2,8
25,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,206848,send_recv,2,8
26,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,215040,send_recv,2,8
27,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,223232,send_recv,2,8
28,0.009000000000000001,0.01,0.009333333333333334,0.009000000000000001,0.00047140452079103126,0,2,231424,send_recv,2,8
29,0.009000000000000001,0.01,0.009333333333333334,0.009000000000000001,0.00047140452079103126,0,2,239616,send_recv,2,8
30,0.009000000000000001,0.01,0.009666666666666667,0.01,0.00047140452079103126,0,2,247808,send_recv,2,8
31,0.01,0.01,0.01,0.01,0.0,0,2,256000,send_recv,2,8
32,0.01,0.01,0.01,0.01,0.0,0,2,264192,send_recv,2,8
33,0.009000000000000001,0.01,0.009666666666666669,0.01,0.0004714045207910313,0,2,272384,send_recv,2,8
34,0.009000000000000001,0.01,0.009333333333333334,0.009000000000000001,0.00047140452079103126,0,2,280576,send_recv,2,8
35,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,288768,send_recv,2,8
36,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,296960,send_recv,2,8
37,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,305152,send_recv,2,8
38,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,313344,send_recv,2,8
39,0.01,0.01,0.01,0.01,0.0,0,2,321536,send_recv,2,8
40,0.01,0.01,0.01,0.01,0.0,0,2,329728,send_recv,2,8
41,0.009000000000000001,0.01,0.009666666666666667,0.01,0.00047140452079103126,0,2,337920,send_recv,2,8
42,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,346112,send_recv,2,8
43,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,354304,send_recv,2,8
44,0.01,0.01,0.01,0.01,0.0,0,2,362496,send_recv,2,8
45,0.01,0.01,0.01,0.01,0.0,0,2,370688,send_recv,2,8
46,0.01,0.01,0.01,0.01,0.0,0,2,378880,send_recv,2,8
47,0.01,0.01,0.01,0.01,0.0,0,2,387072,send_recv,2,8
48,0.01,0.01,0.01,0.01,0.0,0,2,395264,send_recv,2,8
49,0.01,0.01,0.01,0.01,0.0,0,2,403456,send_recv,2,8
50,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,411648,send_recv,2,8
51,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,419840,send_recv,2,8
52,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0,2,428032,send_recv,2,8
