Model,Compute_Profile,Network_Device,VLLM_Device,QPS,VLLM_P50_Config,VLLM_P90_Config,VLLM_P99_Config,VLLM_P50,VLLM_P90,VLLM_P99,Vidur_P50_Config,Vidur_P90_Config,Vidur_P99_Config,Vidur_P50,Vidur_P90,Vidur_P99,Ratio_P50,Ratio_P90,Ratio_P99,VLLM_Latency_Ratio_P50,VLLM_Latency_Ratio_P90,VLLM_Latency_Ratio_P99,R1TP1PP1_vs_VLLM_Min_P50,R1TP1PP1_vs_VLLM_Min_P90,R1TP1PP1_vs_VLLM_Min_P99,Random_Config_P50,Random_Config_P90,Random_Config_P99,Avg_Pred_Error_P50,Avg_Pred_Error_P90,Avg_Pred_Error_P99
Qwen/Qwen2.5-1.5B,a10g_g5,a10g_g5,a10g_g5,4,R1-TP1-PP1,R1-TP1-PP1,R1-TP1-PP1,0.05094289779663086,0.06298630237579347,0.08377594947814941,R1-TP1-PP1,R2-TP1-PP1,R4-TP1-PP1,0.043911,0.043911,0.043911,1.1601397781109712,1.4344082889433962,1.9078579280396577,1.0,1.0871685119104624,1.0399627129236624,1.0,1.0,1.0,1.9497402536621893,2.1848036044615924,2.791048995707795,-20.13016312688465,-31.60946880826751,-38.863784199570226
Qwen/Qwen2.5-1.5B,a10g_g5,a10g_g5,a10g_g5,8,R1-TP1-PP1,R1-TP1-PP1,R1-TP1-PP1,0.05437588691711426,0.06977858543395997,0.08546351194381713,R1-TP1-PP1,R4-TP1-PP1,R4-TP1-PP1,0.043911,0.043911,0.043911,1.2383203961903455,1.5890912398706467,1.9462893567401591,1.0,1.1225119809643949,1.130309341392253,1.0,1.0,1.0,4.26832669060679,8.60327444386663,10.81007646739894,-23.58366932177063,-26.37050892351715,-15.88935546701977
Qwen/Qwen2.5-1.5B,a10g_g5,a10g_g5,a10g_g5,10,R2-TP1-PP1,R2-TP1-PP1,R2-TP1-PP1,0.05710899829864502,0.0732039213180542,0.09014515161514279,R2-TP1-PP1,R4-TP1-PP1,R4-TP1-PP1,0.043911,0.043911,0.043911,1.3005624626778034,1.6670975682187652,2.0529059145804647,1.0,1.112237676259895,1.1617447751454346,1.019195725006001,1.0542353671107465,1.0706058725746945,1.4051788379447465,1.4900340184243397,1.629069847494091,-24.795166249458962,-26.392460925101457,-11.389205507215989
Qwen/Qwen2.5-1.5B,a10g_g5,a10g_g5,a10g_g5,29,R2-TP1-PP1,R2-TP1-PP1,R2-TP1-PP1,0.06950294971466064,0.08912727832794191,0.1277261972427367,R4-TP1-PP1,R4-TP1-PP1,R8-TP1-PP1,0.043911,0.043911,0.043911,1.582814094752127,2.029725543211084,2.9087517306082007,1.0024835643951544,1.07399949013835,1.1936745423236848,1.2322389984786453,1.5443366970113708,1.6010402587160342,1.1073386926640516,1.172476084519332,1.1936745423236848,-16.90766124393048,2.6916785296060035,-3.2837590002997175
Qwen/Qwen2.5-1.5B,a10g_g5,a10g_g5,a10g_g5,40,R8-TP1-PP1,R8-TP1-PP1,R2-TP1-PP1,0.07822179794311523,0.10644397735595705,0.14728655815124503,R4-TP1-PP1,R8-TP1-PP1,R8-TP1-PP1,0.043911,0.043911,0.043911,1.7813713635106292,2.4240845655065257,3.3542064209707143,1.03848533616186,1.0,1.1978635875218495,1.2747328444371295,1.3443017311355323,1.2431594817831912,41.394462122736115,52.68565537125071,42.124208849131236,33.58329459200754,44.01321596930088,33.707732564775974
Qwen/Qwen2.5-1.5B,a10g_g5,a10g_g5,a10g_g5,50,R8-TP1-PP1,R4-TP1-PP1,R4-TP1-PP1,0.08609199523925781,0.10724914073944092,0.12774615049362179,R4-TP1-PP1,R8-TP1-PP1,R8-TP1-PP1,0.043911,0.043911,0.043911,1.9606020186116877,2.4424208225601993,2.9092061327143948,1.0053725325121297,1.025157863263349,1.4126624964896355,1.5522354166205108,1.8928737282851174,1.9926482745561416,1.0,1.025157863263349,1.4126624964896355,154.58068869382308,108.6235305379375,77.217619507963
Qwen/Qwen2.5-1.5B,a10g_g5,a10g_g5,a10g_g5,60,R4-TP1-PP1,R8-TP1-PP1,R8-TP1-PP1,0.0923306941986084,0.1163688898086548,0.17261017799377434,R4-TP1-PP1,R8-TP1-PP1,R8-TP1-PP1,0.043911,0.043911,0.0457062799999999,2.1026780123114572,2.650107941259703,3.7765090047532794,1.0,1.0,1.0,3.7467160560136135,5.929374403922256,4.624946165607218,6.072024696394957,7.358481744526842,7.644648710800623,-0.09357787272833613,-26.29666288949374,-24.862289796123598
