Timestamp,Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,E2E_Avg,E2E_P50,E2E_P90,E2E_P99,Exec_Avg,Exec_P50,Exec_P90,Exec_P99,TTFT_Avg,TTFT_P50,TTFT_P90,TTFT_P99,ITL_Avg,ITL_P50,ITL_P90,ITL_P99
2025-08-20_06-04-54-915793,meta-llama/Meta-Llama-3-8B,1,1,1,0.25477995333333336,0.20874399999999999,0.4563428000000002,0.6588196799999996,0.21941496333333332,0.187884,0.405358,0.560821,0.12003669,0.10052900000000001,0.21769890000000006,0.34385498,0.04491445,0.035689,0.084889,0.129266
2025-08-20_06-05-30-952120,meta-llama/Meta-Llama-3-8B,1,2,1,5.79101702,6.3568964999999995,7.5481452,8.19072085,3.455631416666667,4.119153,4.119258,5.492208,3.5785941466666666,3.798918,5.978947000000001,6.373010509999999,0.7374743599999999,0.915368,0.91537,0.915402
2025-08-20_06-05-56-922100,meta-llama/Meta-Llama-3-8B,1,4,1,5.58403717,6.081474500000001,7.246196,7.71217668,3.3654477799999993,3.965708,3.96572,5.287611,3.434684766666667,3.6386675000000004,5.532266900000001,6.14981406,0.7164505233333335,0.881268,0.881271,0.881272
2025-08-20_06-06-24-304165,meta-llama/Meta-Llama-3-8B,1,8,1,11.546830483333332,12.349532,15.3755498,16.08438244,5.580406513333334,6.293559,6.29356,8.391412010000002,7.991714466666667,8.153825000000001,13.9293968,14.41043966,1.1850386933333334,1.398569,1.398569,1.398569
2025-08-20_06-06-52-326315,meta-llama/Meta-Llama-3-8B,2,1,1,0.10688619333333335,0.1020635,0.1349476,0.18867484,0.09650827666666667,0.092817,0.112495,0.170421,0.04917268666666666,0.046134499999999995,0.06760530000000001,0.09940868999999995,0.01923796,0.019637,0.024095300000000038,0.029924309999999947
2025-08-20_06-07-20-574199,meta-llama/Meta-Llama-3-8B,2,2,1,0.31974485,0.2707375,0.5767847000000002,0.73921262,0.27769382,0.232309,0.5241766000000003,0.681917,0.14923379666666667,0.11996200000000001,0.2835083000000002,0.4205828899999999,0.05683696666666666,0.0423435,0.10789010000000036,0.15850602
2025-08-20_06-07-50-291896,meta-llama/Meta-Llama-3-8B,2,4,1,0.37966920666666665,0.3565075,0.6897458000000001,0.8463138399999999,0.3289882433333333,0.2922165,0.656927,0.708664,0.17533671666666667,0.1492365,0.33348390000000006,0.45059697,0.06811081000000001,0.0589155,0.14734,0.16458702
2025-08-20_06-08-22-225738,meta-llama/Meta-Llama-3-8B,4,1,1,0.08465540666666667,0.079936,0.0970433,0.11350593,0.08161385333333333,0.079936,0.092793,0.094878,0.037120216666666664,0.033859,0.04759960000000002,0.05710482999999999,0.015845113333333334,0.015359,0.0196378,0.019653
2025-08-20_06-08-50-626930,meta-llama/Meta-Llama-3-8B,4,2,1,0.11119448333333333,0.0932615,0.14701419999999998,0.20840611999999992,0.10680490666666666,0.093156,0.13932,0.18349146999999996,0.06432059,0.059092,0.0759284,0.1076544399999999,0.015624206666666668,0.011354,0.02606,0.040765
2025-08-20_06-09-19-756481,meta-llama/Meta-Llama-3-8B,8,1,1,0.08009998,0.079936,0.079936,0.08006480999999988,0.07998580333333331,0.079936,0.079936,0.079936,0.03398004333333333,0.033859,0.033859,0.033859,0.015373313333333331,0.015359,0.015359,0.015359
