Model,Compute_Profile,Network_Device,VLLM_Device,QPS,VLLM_P50_Config,VLLM_P90_Config,VLLM_P99_Config,VLLM_P50,VLLM_P90,VLLM_P99,Vidur_P50_Config,Vidur_P90_Config,Vidur_P99_Config,Vidur_P50,Vidur_P90,Vidur_P99,Ratio_P50,Ratio_P90,Ratio_P99,VLLM_Latency_Ratio_P50,VLLM_Latency_Ratio_P90,VLLM_Latency_Ratio_P99,R1TP1PP1_vs_VLLM_Min_P50,R1TP1PP1_vs_VLLM_Min_P90,R1TP1PP1_vs_VLLM_Min_P99,Random_Config_P50,Random_Config_P90,Random_Config_P99,Avg_Pred_Error_P50,Avg_Pred_Error_P90,Avg_Pred_Error_P99
meta-llama/Meta-Llama-3-8B,l40s_g6e48,l40s_g6e48,l40s_g6e48,4,R1-TP1-PP1,R1-TP1-PP1,R1-TP1-PP1,0.08558976650238037,0.10789468288421632,0.12600367307662963,R1-TP1-PP1,R2-TP1-PP1,R4-TP1-PP1,0.079936,0.079936,0.079936,1.0707286642111236,1.3497633467300882,1.5763069590250907,1.0,1.0246095896722323,1.096524089006932,1.0,1.0,1.0,1.1273365934101138,1.0751108568443535,1.1246057244032335,-19.802973810244872,-29.591123027762915,-24.840171292633045
meta-llama/Meta-Llama-3-8B,l40s_g6e48,l40s_g6e48,l40s_g6e48,8,R1-TP1-PP1,R4-TP1-PP1,R4-TP1-PP1,0.09360730648040771,0.11750979423522948,0.13552125930786124,R2-TP1-PP1,R4-TP1-PP1,R8-TP1-PP1,0.079936,0.079936,0.079936,1.1710281535279188,1.4700484667137395,1.6953720389794493,1.0542207109973447,1.0,1.0983633575160343,1.0,1.0376600974127557,1.092244983510004,1.6986978420472851,2.6166272852291423,3.3524732073629857,-25.777477687759806,-26.906048312930825,-12.210947905975658
meta-llama/Meta-Llama-3-8B,l40s_g6e48,l40s_g6e48,l40s_g6e48,10,R1-TP1-PP1,R4-TP1-PP1,R4-TP1-PP1,0.09951603412628174,0.12050898075103764,0.13638550043106076,R2-TP1-PP1,R4-TP1-PP1,R8-TP1-PP1,0.079936,0.079936,0.079936,1.2449463836854702,1.507568314039202,1.7061837023501398,1.0136020440799665,1.0,1.1250993436236572,1.0,1.148560306403406,1.2252020196060691,1.0,1.148560306403406,1.2252020196060691,-32.69111264093574,-33.01026225092793,-21.916709443280972
meta-llama/Meta-Llama-3-8B,l40s_g6e48,l40s_g6e48,l40s_g6e48,29,R4-TP1-PP1,R4-TP1-PP1,R4-TP1-PP1,0.11523652076721191,0.14315783977508545,0.16492584705352784,R4-TP1-PP1,R8-TP1-PP1,R8-TP1-PP1,0.079936,0.079936,0.079936,1.4416097974280915,1.790905721765981,2.0632236671027804,1.0,1.0354475620266552,1.086463974498038,1.7193128190062006,2.315148618322168,2.6191466461382222,3.942006302021157,4.727674442811403,5.498888339781672,-27.12543102154679,-31.050347336696877,-26.72781434309764
