Model,Compute_Profile,Network_Device,VLLM_Device,QPS,VLLM_P50_Config,VLLM_P90_Config,VLLM_P99_Config,VLLM_P50,VLLM_P90,VLLM_P99,Vidur_P50_Config,Vidur_P90_Config,Vidur_P99_Config,Vidur_P50,Vidur_P90,Vidur_P99,Ratio_P50,Ratio_P90,Ratio_P99,VLLM_Latency_Ratio_P50,VLLM_Latency_Ratio_P90,VLLM_Latency_Ratio_P99,R1TP1PP1_vs_VLLM_Min_P50,R1TP1PP1_vs_VLLM_Min_P90,R1TP1PP1_vs_VLLM_Min_P99,Random_Config_P50,Random_Config_P90,Random_Config_P99,Avg_Pred_Error_P50,Avg_Pred_Error_P90,Avg_Pred_Error_P99
Qwen/Qwen2.5-1.5B,l4_g6,l4_g6,l4_g6,4,R1-TP1-PP1,R2-TP1-PP1,R2-TP1-PP1,0.05388176441192627,0.06734921932220458,0.08521388769149775,R1-TP2-PP1,R2-TP2-PP1,R4-TP2-PP1,0.03628,0.03628,0.03628,1.4851643994466999,1.856373189696929,2.3487841149806434,1.1686353549723114,1.19204511703532,1.8853281897032539,1.0,1.0350951968454043,1.4241561196929204,1.1613830302681678,1.1521135246674938,1.1772391850938817,-24.048185479937054,-30.09869968510434,-41.38019250893226
Qwen/Qwen2.5-1.5B,l4_g6,l4_g6,l4_g6,8,R1-TP1-PP1,R2-TP1-PP1,R2-TP1-PP1,0.05859220027923584,0.07419276237487794,0.08979692459106439,R1-TP2-PP1,R2-TP2-PP1,R4-TP2-PP1,0.03628,0.03628,0.03628,1.615000007696688,2.0450044756030303,2.4751081750569015,1.1161244905972856,1.2060037855051786,1.9305556086572797,1.0,1.1120037148081379,1.1979684076598185,1.0854107876388333,1.0378772249483428,1.0737808640500264,-28.225358059099083,-36.16096713630121,-32.474783354234724
Qwen/Qwen2.5-1.5B,l4_g6,l4_g6,l4_g6,10,R1-TP1-PP1,R2-TP1-PP1,R2-TP1-PP1,0.06134140491485596,0.07789690494537355,0.09135498046874996,R2-TP2-PP1,R4-TP2-PP1,R4-TP2-PP1,0.03628,0.03628,0.03628,1.6907774232319723,2.1471032234116194,2.518053485908213,1.1540920653984208,1.2627272067832322,2.1386320493933555,1.0,1.0184125221555977,1.1596148983888532,1.0,1.0184125221555977,1.1596148983888532,-30.64345420233885,-33.51580237587813,-32.795675435109956
Qwen/Qwen2.5-1.5B,l4_g6,l4_g6,l4_g6,29,R2-TP1-PP1,R2-TP1-PP1,R2-TP1-PP1,0.07458698749542236,0.09321717023849488,0.12770664334297172,R2-TP2-PP1,R4-TP2-PP1,R8-TP1-PP1,0.03628,0.03628,0.052849,2.0558706586389848,2.5693817596057023,2.416443893791211,1.2526343296344304,1.2466710991054173,4.71296640320233,1.251642610211913,1.5558673352922514,1.3524560134770252,1.0308775558151837,3.022659915957587,4.71296640320233,-31.963132897519678,-41.48784303317387,-39.00185170699118
