Model,Compute_Profile,Network_Device,VLLM_Device,QPS,VLLM_P50_Config,VLLM_P90_Config,VLLM_P99_Config,VLLM_P50,VLLM_P90,VLLM_P99,Vidur_P50_Config,Vidur_P90_Config,Vidur_P99_Config,Vidur_P50,Vidur_P90,Vidur_P99,Ratio_P50,Ratio_P90,Ratio_P99,VLLM_Latency_Ratio_P50,VLLM_Latency_Ratio_P90,VLLM_Latency_Ratio_P99,R1TP1PP1_vs_VLLM_Min_P50,R1TP1PP1_vs_VLLM_Min_P90,R1TP1PP1_vs_VLLM_Min_P99,Random_Config_P50,Random_Config_P90,Random_Config_P99,Avg_Pred_Error_P50,Avg_Pred_Error_P90,Avg_Pred_Error_P99
Qwen/Qwen2.5-1.5B,l40s_g6e48,l40s_g6e48,l40s_g6e48,4,R1-TP1-PP1,R1-TP1-PP1,R1-TP1-PP1,0.03677237033843994,0.03904931545257573,0.049244515895843485,R1-TP1-PP1,R2-TP1-PP1,R4-TP1-PP1,0.045368,0.045368,0.045368,0.8105354068603409,0.8607237579918826,1.0854460389667493,1.0,1.1741530191770035,1.2452579799596675,1.0,1.0,1.0,1.43915596056654,1.6307322967285693,4.170032971272759,13.338547205086723,4.055155320709283,-21.81129768297031
Qwen/Qwen2.5-1.5B,l40s_g6e48,l40s_g6e48,l40s_g6e48,8,R1-TP1-PP1,R2-TP1-PP1,R2-TP1-PP1,0.03762078285217285,0.047857809066772464,0.057441937923431385,R1-TP1-PP1,R2-TP1-PP1,R4-TP1-PP1,0.045368,0.045368,0.045368,0.8292360882598495,1.0548802915440942,1.2661333522181137,1.0,1.0,1.0315395887459764,1.0,1.001032231323438,1.0237655126127434,1.5261481814782656,1.4886180554794453,1.6543419958456624,10.03590435920176,0.715392960937473,-10.112239828814921
Qwen/Qwen2.5-1.5B,l40s_g6e48,l40s_g6e48,l40s_g6e48,10,R1-TP1-PP1,R1-TP1-PP1,R2-TP1-PP1,0.03881990909576416,0.049103832244873045,0.057041754722595164,R2-TP1-PP1,R4-TP1-PP1,R4-TP1-PP1,0.045368,0.045368,0.045368,0.8556671904374044,1.082345094447034,1.2573125269484033,1.0940441278078892,1.0599456972446597,1.1197103654471554,1.0,1.0,1.0431598334231007,1.0,1.0,1.0431598334231007,7.534910044305597,0.16486880400248666,-22.504724051126125
Qwen/Qwen2.5-1.5B,l40s_g6e48,l40s_g6e48,l40s_g6e48,29,R1-TP1-PP1,R1-TP1-PP1,R1-TP1-PP1,0.042343854904174805,0.05047342777252197,0.058731002807617186,R4-TP1-PP1,R4-TP1-PP1,R8-TP1-PP1,0.045368,0.045368,0.045368,0.933341890852028,1.1125336751128985,1.2945468790252421,1.087233886814975,1.053545828099928,1.3152513269697659,1.0,1.0,1.0,1.6184946200233103,2.637685999445452,14.06459084611697,12.526273627056456,4.917666476974825,-11.694563825400321
