Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Max_Batch_Tokens,Max_Num_Seqs,Concurrency,QPS,Max_Tokens,Temperature,Top_P,Total_Gen_Avg,Total_Gen_P50,Total_Gen_P90,Total_Gen_P99,First_Token_Avg,First_Token_P50,First_Token_P90,First_Token_P99,Inter_Token_Avg,Inter_Token_P50,Inter_Token_P90,Inter_Token_P99,Schedule_Delay_Avg,Schedule_Delay_P50,Schedule_Delay_P90,Schedule_Delay_P99,E2E_Latency_Avg,E2E_Latency_P50,E2E_Latency_P90,E2E_Latency_P99,Throughput,Total_Requests,Total_Input_Tokens,Total_Output_Tokens
Qwen/Qwen2.5-1.5B,1,1,1,1.0,1.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,41.08300526936849,38.81990909576416,49.10383224487305,59.50366735458374,16.197510560353596,13.996005058288574,23.8497257232666,31.042811870574937,12.440770467122396,12.272000312805176,13.358664512634277,14.17386531829834,0.9434024492899576,0.9325742721557617,1.2777090072631836,1.628735065460205,42.02640771865845,39.76941108703613,49.78785514831543,60.058746337890625,29.31138541593113,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,1,2,1,1.0,2.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,69.73069826761882,55.85896968841553,75.29478073120117,509.3793272972098,35.391618410746254,24.151086807250977,40.72961807250978,366.09104394912646,17.168129682540894,15.039682388305664,18.75300407409668,30.410544872283936,0.71242888768514,0.6821155548095703,0.9314060211181641,1.1139845848083496,70.44312715530396,56.624650955200195,75.87826251983644,510.4137682914725,29.641958853469614,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,1,4,1,1.0,4.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,69.21548684438069,59.175968170166016,77.04832553863525,344.2869162559494,33.48787546157837,25.404691696166992,41.555500030517585,168.90750885009638,17.862459421157837,15.444040298461914,20.522141456604007,32.02497959136963,0.6939888000488281,0.6682872772216797,0.8798599243164064,1.0976529121398924,69.90947564442952,59.98682975769043,77.82032489776611,344.9782824516281,28.76532113683217,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,2,1,1,2.0,1.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,43.855177561442055,42.470693588256836,50.44147968292236,57.041754722595165,18.55173110961914,17.340421676635742,25.309252738952637,32.20305681228633,12.649974822998047,12.530803680419922,12.943458557128906,15.845468044281004,0.9119884173075358,0.9131431579589844,1.2278318405151367,1.6945433616638181,44.767165978749595,43.39563846588135,51.29656791687012,58.459868431091266,31.031666392774515,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,2,2,1,2.0,2.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,62.01465050379435,60.329318046569824,72.66039848327638,86.48395299911498,28.93870671590169,27.75752544403076,38.4216070175171,51.08407497406005,16.536061763763428,15.85531234741211,17.654561996459964,28.21132183074951,0.8868781725565592,0.8714199066162109,1.179313659667969,1.4863991737365723,62.901528676350914,61.30015850067139,73.84727001190186,87.19105720520018,26.493515368672742,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,2,4,1,2.0,4.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,65.88093121846516,62.694668769836426,76.37288570404053,206.20066642761222,32.740583419799805,30.413508415222168,41.8179988861084,124.16946649551357,16.568745374679565,15.501618385314941,19.518589973449707,30.13107299804687,0.7370416323343912,0.6957054138183594,0.9434938430786133,1.2236833572387695,66.61797285079956,63.452839851379395,77.00619697570801,207.04203367233268,27.509821274483052,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,4,1,1,4.0,1.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,44.51673666636149,43.396949768066406,52.04739570617676,63.87024402618404,19.101513226826984,18.090128898620605,25.95846652984619,35.34784555435178,12.705766359965006,12.534856796264648,13.322639465332031,16.25502109527588,0.9029682477315267,0.8879899978637695,1.2388467788696291,1.5568900108337393,45.41970491409302,44.2357063293457,52.848100662231445,64.81004953384395,29.458984548839364,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,4,2,1,4.0,2.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,68.68574221928914,62.207579612731934,76.97367668151857,216.44204378127947,34.41922744115194,29.415488243103027,42.848849296569824,170.37785053253174,17.131374677022297,16.021132469177246,17.789101600646973,28.931167125701904,1.1588390668233235,1.0794401168823242,1.7006635665893557,2.1489739418029785,69.84458128611247,63.48621845245361,78.47402095794678,217.3432326316823,30.03720616979761,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,8,1,1,8.0,1.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,46.367181142171226,45.0749397277832,53.88531684875488,65.50012588500972,19.71933126449585,18.904805183410645,25.879740715026855,35.30571222305294,13.322270313898722,13.120532035827637,13.67788314819336,17.133491039276066,0.7711982727050781,0.7159709930419922,1.0699272155761719,1.3380503654479947,47.138379414876304,45.89641094207764,54.46162223815918,66.14295959472652,30.595929288876658,300.0,90561.0,900.0
meta-llama/Meta-Llama-3-8B,1,1,1,1.0,1.0,1.0,512.0,512.0,8.0,10.0,3.0,0.7,0.9,104.14884487787883,99.51603412628174,138.41183185577393,167.09979057312006,49.63559150695801,43.40815544128418,74.22738075256349,108.72224092483518,27.254647811253864,24.044275283813477,36.338591575622566,43.33743095397949,0.8230249087015787,0.8263587951660156,1.1170148849487307,1.4880180358886714,104.9718697865804,100.1051664352417,139.2894744873047,167.78814315795893,27.727778180467453,300.0,94752.0,900.0
