Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Max_Batch_Tokens,Max_Num_Seqs,Concurrency,QPS,Max_Tokens,Temperature,Top_P,Total_Gen_Avg,Total_Gen_P50,Total_Gen_P90,Total_Gen_P99,First_Token_Avg,First_Token_P50,First_Token_P90,First_Token_P99,Inter_Token_Avg,Inter_Token_P50,Inter_Token_P90,Inter_Token_P99,Schedule_Delay_Avg,Schedule_Delay_P50,Schedule_Delay_P90,Schedule_Delay_P99,E2E_Latency_Avg,E2E_Latency_P50,E2E_Latency_P90,E2E_Latency_P99,Throughput,Total_Requests,Total_Input_Tokens,Total_Output_Tokens
Qwen/Qwen2.5-1.5B,1,1,1,1.0,1.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,52.157088120778404,50.999999046325684,64.36815261840822,81.60875320434569,24.500831762949627,23.1170654296875,34.56571102142335,50.11287689208984,13.826301495234171,12.62044906616211,17.56269931793213,24.305422306060784,0.8324193954467773,0.8232593536376953,1.1176586151123051,1.4322590827941883,52.98950751622518,51.78332328796387,65.17727375030518,82.34617948532103,80.63862014701844,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,1,2,1,1.0,2.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,80.54885466893514,68.24815273284912,90.22564888000488,344.0833640098572,42.88612365722656,32.250165939331055,49.89335536956787,302.4880218505859,18.82957975069682,15.973925590515137,22.707009315490723,28.514137268066403,0.8196194966634115,0.7992982864379883,1.1557817459106448,1.416306495666504,81.36847416559856,69.05150413513184,90.89646339416504,345.0124001502991,85.974614965133,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,1,4,1,1.0,4.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,70.49755573272705,61.82229518890381,79.90407943725586,318.1790614128112,37.04993486404419,29.139995574951172,45.02496719360352,286.9184756278991,16.722127596537273,15.326261520385742,21.05560302734375,26.971936225891113,0.8094310760498047,0.7762908935546875,1.1573076248168945,1.4052414894104004,71.30698680877686,62.60669231414795,80.7424306869507,318.7734150886535,79.2653563262512,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,2,1,1,2.0,1.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,75.30589818954468,57.331085205078125,103.00078392028814,331.33616924285883,39.93297417958578,27.904033660888672,56.41067028045658,281.43194198608387,17.68480936686198,13.08894157409668,22.23174571990967,38.28696966171056,0.838921864827474,0.8264780044555664,1.1570930480957031,1.3899946212768555,76.14482005437215,58.0902099609375,104.13675308227548,332.04915761947626,76.90631370646582,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,2,2,1,2.0,2.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,69.73278204600017,68.75193119049072,82.23209381103516,137.37553834915153,34.407264391581215,32.183289527893066,44.83737945556642,80.60224294662463,17.661212682724,15.604257583618164,23.0029582977295,33.97053003311157,0.8082159360249838,0.7752180099487305,1.1571168899536133,1.3925290107727044,70.54099798202515,69.46897506713867,82.98754692077637,138.0958414077758,83.74334912949597,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,2,4,1,2.0,4.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,72.33716487884521,67.32332706451416,85.90357303619385,229.82026338577268,35.604001681009926,32.12392330169678,49.242210388183594,109.13253068923937,18.36520512898763,15.720963478088379,23.315095901489258,38.287601470947,0.712125301361084,0.67138671875,0.9125709533691406,1.2125158309936521,73.0492901802063,67.96884536743164,86.64932250976562,230.52543163299555,83.63321175233911,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,4,1,1,4.0,1.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,60.01460552215576,56.90348148345947,73.0818033218384,147.82675504684445,30.637141863505047,28.82552146911621,41.31262302398682,69.19323921203596,14.687273502349854,12.871265411376953,19.100618362426758,35.85736036300659,0.7364940643310547,0.6769895553588867,1.0118961334228516,1.3212513923645013,60.751099586486816,57.73639678955078,73.77896308898926,148.9256644248962,73.8930278360578,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,4,2,1,4.0,2.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,72.96554724375407,68.50194931030273,85.7184648513794,188.73369932174668,37.410430113474526,34.46948528289795,48.32358360290527,127.73385763168316,17.77599771817525,16.00468158721924,22.64552116394043,34.45006847381588,0.7512656847635905,0.6903409957885742,1.0098218917846682,1.2826585769653303,73.71681292851765,69.37158107757568,86.59145832061768,189.63970661163316,79.89386958017974,300.0,90561.0,900.0
Qwen/Qwen2.5-1.5B,8,1,1,8.0,1.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,65.90401728947957,62.829017639160156,82.77919292449953,116.41455650329587,34.64202562967936,32.94098377227783,48.18022251129152,69.436616897583,15.62939484914144,13.72992992401123,19.903182983398438,40.24930953979487,0.7941555976867676,0.7572174072265625,1.1312723159790041,1.507527828216552,66.69817288716634,63.60948085784912,83.28912258148195,117.80261516571042,86.11866566079728,300.0,90561.0,900.0
meta-llama/Meta-Llama-3-8B,1,1,1,1.0,1.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,59.0368127822876,57.225584983825684,74.8377799987793,88.19537878036499,27.735424836476643,26.30913257598877,40.190958976745605,55.96972703933716,15.648938020070394,14.831304550170898,18.204879760742188,24.023022651672363,0.7510479291280111,0.7462501525878906,1.0466337203979492,1.3676095008850098,59.78786071141561,58.18331241607666,75.46079158782959,89.01404619216919,81.81952731057036,300.0,94752.0,900.0
meta-llama/Meta-Llama-3-8B,1,2,1,1.0,2.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,72.43096272150676,71.16150856018066,86.59906387329103,111.07152223587035,33.927785555521645,32.15217590332031,49.262237548828125,61.38069629669188,19.249809583028156,17.82393455505371,23.39162826538086,28.410208225250244,0.7155370712280273,0.6831884384155273,0.9737253189086915,1.2727355957031246,73.14649979273479,71.7315673828125,87.30313777923584,111.98376893997191,84.44721947848844,300.0,94752.0,900.0
meta-llama/Meta-Llama-3-8B,1,4,1,1.0,4.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,72.52007802327473,69.68891620635986,91.76313877105713,116.1741018295288,34.85161542892456,31.90743923187256,51.23260021209717,72.70644187927246,18.832663695017498,17.439842224121094,22.86624908447266,28.040041923522946,0.6830573081970215,0.6477832794189453,0.9046554565429689,1.1977219581604002,73.20313533147176,70.27828693389893,92.30363368988037,116.66581153869627,76.68492921435487,300.0,94752.0,900.0
meta-llama/Meta-Llama-3-8B,1,8,1,1.0,8.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,72.43141253789265,70.32668590545654,88.43121528625488,105.65555572509764,34.38862164815267,32.8371524810791,48.76422882080079,61.448376178741434,19.019916852315266,17.529606819152832,22.904157638549805,27.35295534133911,0.6067943572998047,0.5766153335571289,0.7695436477661133,0.972471237182617,73.03820689519246,70.85859775543213,89.19346332550049,106.51258707046509,81.95641802141179,300.0,94752.0,900.0
meta-llama/Meta-Llama-3-8B,2,2,1,2.0,2.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,73.35259755452473,70.6719160079956,88.95843029022218,113.61581087112395,34.70410267512003,32.93013572692871,46.6724157333374,71.1892962455748,19.322514136632282,17.657995223999023,24.7948169708252,30.541982650756836,0.7275215784708658,0.7086992263793945,0.9723901748657231,1.259171962738037,74.0801191329956,71.37107849121094,89.68825340270998,114.16724205017059,73.13903241819028,300.0,94752.0,900.0
meta-llama/Meta-Llama-3-8B,2,4,1,2.0,4.0,1.0,512.0,512.0,8.0,29.0,3.0,0.7,0.9,77.06536690394084,73.6781358718872,89.06681537628175,206.44476175308216,37.314865589141846,34.13975238800049,47.44527339935305,123.89821529388401,19.873929421106975,17.91250705718994,25.03981590270996,32.220497131347656,0.6270392735799154,0.5948543548583984,0.821995735168457,1.1127185821533203,77.69240617752075,74.31793212890625,89.92159366607666,206.94536209106434,82.0619817366769,300.0,94752.0,900.0
