Timestamp,Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Max_Batch_Tokens,Max_Num_Seqs,Concurrency,QPS,Max_Tokens,Temperature,Top_P,Total_Gen_Avg,Total_Gen_P50,Total_Gen_P90,Total_Gen_P99,First_Token_Avg,First_Token_P50,First_Token_P90,First_Token_P99,Inter_Token_Avg,Inter_Token_P50,Inter_Token_P90,Inter_Token_P99,Schedule_Delay_Avg,Schedule_Delay_P50,Schedule_Delay_P90,Schedule_Delay_P99,E2E_Latency_Avg,E2E_Latency_P50,E2E_Latency_P90,E2E_Latency_P99,Throughput,Total_Requests,Total_Input_Tokens,Total_Output_Tokens
run_20250812_221828,meta-llama/Meta-Llama-3-8B,1,1,1,512,512,8,4.0,3,0.7,0.9,383.2274564107259,363.7120723724365,547.3691701889038,794.6961236000059,198.95676294962564,171.3348627090454,334.77699756622314,506.0858345031736,92.13350216547649,65.03510475158691,152.8479814529419,166.84202909469604,0.8339476585388184,0.830531120300293,1.1156558990478518,1.3708972930908199,384.0614040692647,364.5796775817871,548.5236883163452,795.5317306518554,12.966862232186909,300,94752,900
run_20250812_222026,meta-llama/Meta-Llama-3-8B,2,1,1,512,512,8,4.0,3,0.7,0.9,349.5596122741699,334.76436138153076,477.3021459579468,574.375967979431,187.5136113166809,172.6856231689453,267.75789260864263,393.88378858566267,81.02112293243408,64.2855167388916,133.83119106292725,170.45528650283813,0.8228039741516113,0.8080005645751953,1.1261224746704104,1.4520835876464844,350.38241624832153,335.58905124664307,478.0226945877075,575.0618743896483,11.627051712752355,300,94752,900
run_20250812_222213,meta-llama/Meta-Llama-3-8B,4,1,1,512,512,8,4.0,3,0.7,0.9,337.2823429107666,314.605712890625,453.87756824493414,536.7048144340514,184.11426544189453,172.08170890808105,262.3889446258545,340.5695271492004,76.58220171928406,62.39783763885498,121.87337875366211,166.16771697998047,0.8156466484069824,0.7781982421875,1.1479616165161133,1.3587546348571777,338.0979895591736,315.6094551086426,454.46095466613775,537.5389909744262,11.81563013183716,300,94752,900
run_20250812_222359,meta-llama/Meta-Llama-3-8B,8,1,1,512,512,8,4.0,3,0.7,0.9,343.7623842557271,334.6233367919922,443.2453870773316,538.380970954895,188.23329528172812,177.34026908874512,270.67162990570074,323.21418046951294,77.76276469230652,63.05396556854248,126.78759098052979,162.60753393173218,0.7898076375325521,0.7424354553222656,1.1167287826538086,1.4516830444335935,344.5521918932597,335.2689743041992,444.2024230957031,539.3600869178772,11.605010175916922,300,94752,900
run_20250812_222549,meta-llama/Meta-Llama-3-8B,1,2,1,512,512,8,4.0,3,0.7,0.9,249.93490616480508,233.89148712158203,365.7602787017822,553.9352536201476,134.49847539265951,117.01571941375732,212.81766891479498,307.7613925933838,57.71611968676249,35.134196281433105,114.32769298553474,130.77101707458496,0.8183797200520834,0.819087028503418,1.0876417160034182,1.3692235946655271,250.75328588485718,234.9914312362671,366.6858673095703,554.5084404945372,13.520465679514244,300,94752,900
run_20250812_222808,meta-llama/Meta-Llama-3-8B,2,2,1,512,512,8,4.0,3,0.7,0.9,221.8915859858195,203.26805114746094,309.9308490753174,401.11650943756064,131.24794642130533,115.07129669189453,196.39375209808352,285.9497618675231,45.320071379343666,33.22315216064453,90.60120582580566,131.76101922988892,0.7600553830464681,0.7398128509521484,1.0297775268554688,1.3563847541809082,222.65164136886597,203.9707899093628,310.93461513519287,401.68795585632284,12.450434701692219,300,94752,900
run_20250812_223011,meta-llama/Meta-Llama-3-8B,4,2,1,512,512,8,4.0,3,0.7,0.9,221.85819149017334,202.20327377319336,304.82866764068604,462.94574260711664,133.01586627960205,120.89025974273682,185.51483154296878,318.0356502532958,44.41962798436483,33.4552526473999,88.63162994384766,125.2014422416687,0.7030344009399414,0.6541013717651367,0.9413480758666992,1.4269351959228505,222.56122589111328,202.94702053070068,305.4928779602051,463.6860799789428,13.737172450640672,300,94752,900
run_20250812_223208,meta-llama/Meta-Llama-3-8B,1,4,1,512,512,8,4.0,3,0.7,0.9,181.01435899734497,139.5169496536255,283.5438489913941,768.8603830337524,112.68686374028523,82.2303295135498,167.504119873047,644.325304031372,34.162355264027916,18.56684684753418,82.7599287033081,109.95551109313965,0.6427637736002604,0.6151199340820312,0.7959365844726562,1.0388875007629392,181.65712277094522,140.3372287750244,284.1410398483277,769.4630932807922,12.28205572864039,300,94752,900
run_20250812_223352,meta-llama/Meta-Llama-3-8B,2,4,1,512,512,8,4.0,3,0.7,0.9,159.14085388183594,136.81161403656006,223.89039993286136,416.86330795288086,103.80416472752889,89.70963954925537,151.46203041076666,280.78585624694824,27.666608492533367,18.82922649383545,69.77756023406982,112.13124513626099,0.7544104258219401,0.7225275039672852,1.0210752487182617,1.2987089157104492,159.89526430765787,137.8331184387207,224.85103607177737,417.7596068382263,12.033436626855837,300,94752,900
run_20250812_223538,meta-llama/Meta-Llama-3-8B,1,8,1,512,512,8,4.0,3,0.7,0.9,285.45405228932697,230.20446300506592,489.92259502410906,792.4067735671996,173.18600257237753,139.2456293106079,321.7001676559449,521.0444903373716,56.13260865211487,19.022107124328613,162.42828369140634,167.06251859664917,0.6374303499857584,0.6182193756103516,0.821995735168457,0.9752273559570311,286.09148263931274,230.74579238891602,490.6274795532228,793.1051778793334,12.481905302944682,300,94752,900
