Timestamp,Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Max_Batch_Tokens,Max_Num_Seqs,Concurrency,QPS,Max_Tokens,Temperature,Top_P,Total_Gen_Avg,Total_Gen_P50,Total_Gen_P90,Total_Gen_P99,First_Token_Avg,First_Token_P50,First_Token_P90,First_Token_P99,Inter_Token_Avg,Inter_Token_P50,Inter_Token_P90,Inter_Token_P99,Schedule_Delay_Avg,Schedule_Delay_P50,Schedule_Delay_P90,Schedule_Delay_P99,E2E_Latency_Avg,E2E_Latency_P50,E2E_Latency_P90,E2E_Latency_P99,Throughput,Total_Requests,Total_Input_Tokens,Total_Output_Tokens
run_20250815_182714,Qwen/Qwen2.5-1.5B,1,1,1,512,512,8,4.0,3,0.7,0.9,37.718443870544434,36.77237033843994,39.049315452575726,49.244515895843485,14.142164389292398,13.314485549926758,15.055489540100105,25.068690776824916,11.78611159324646,11.720538139343262,11.951518058776855,13.304424285888672,0.9650524457295736,0.983119010925293,1.2799501419067385,1.5426182746887207,38.68349631627401,37.77658939361572,40.10052680969241,49.76655244827268,11.937653997577781,300,90561,900
run_20250815_182852,Qwen/Qwen2.5-1.5B,2,1,1,512,512,8,4.0,3,0.7,0.9,40.561912854512535,38.45012187957764,45.84987163543701,55.541911125183084,16.38561248779297,14.425873756408691,21.35207653045655,31.74381256103515,12.086250384648642,11.98112964630127,12.287354469299316,13.439226150512695,0.9365018208821615,0.9167194366455078,1.2621879577636719,1.6426086425781241,41.49841467539469,39.48628902435303,46.485114097595215,56.82152748107909,12.391862428379964,300,90561,900
run_20250815_183029,Qwen/Qwen2.5-1.5B,4,1,1,512,512,8,4.0,3,0.7,0.9,41.95520877838135,40.00234603881836,45.97747325897217,61.3221263885498,16.938308874766033,14.95063304901123,21.094036102294922,34.38046455383301,12.506502072016398,12.401342391967773,12.785553932189941,15.605835914611815,0.9222157796223959,0.9033679962158203,1.2709856033325195,1.5508103370666502,42.877424558003746,41.01383686065674,46.956825256347656,62.39593505859374,12.369654784764814,300,90561,900
run_20250815_183206,Qwen/Qwen2.5-1.5B,8,1,1,512,512,8,4.0,3,0.7,0.9,43.94996563593546,41.507720947265625,50.423908233642585,61.60043954849236,17.58334795633952,15.04969596862793,23.778390884399418,31.659851074218732,13.181509574254354,13.089895248413086,13.484835624694824,15.985219478607178,0.9045728047688802,0.8828639984130859,1.2144088745117188,1.6193795204162595,44.854538440704346,42.525291442871094,51.3840913772583,62.140891551971364,11.182540049062299,300,90561,900
run_20250815_183354,Qwen/Qwen2.5-1.5B,1,2,1,512,512,8,4.0,3,0.7,0.9,59.67552582422892,52.921175956726074,63.67897987365723,205.35125494003285,26.344953378041584,21.629929542541504,30.059504508972168,68.82589340209864,16.663490931193035,15.35940170288086,16.443800926208496,28.729813098907464,0.951394240061442,0.9516477584838867,1.2567996978759766,1.6218137741088865,60.62692006429037,53.92169952392578,64.48476314544679,206.0847997665404,12.35866154533201,300,90561,900
run_20250815_183615,Qwen/Qwen2.5-1.5B,2,2,1,512,512,8,4.0,3,0.7,0.9,58.70393514633179,56.9382905960083,68.50669384002686,86.64291620254512,27.021725177764893,25.16496181488037,34.84060764312744,53.735580444335916,15.839157501856485,15.454292297363281,16.762351989746094,22.932982444763176,0.9127513567606608,0.8879899978637695,1.2131214141845703,1.573512554168701,59.616686503092446,57.85346031188965,69.49129104614258,87.78337955474849,11.95224566628633,300,90561,900
run_20250815_183816,Qwen/Qwen2.5-1.5B,4,2,1,512,512,8,4.0,3,0.7,0.9,60.552053451538086,57.02769756317139,67.19973087310791,141.73843145370446,29.418493906656902,25.983572006225586,35.58015823364258,111.01582765579191,15.565167665481567,15.29693603515625,16.036343574523926,19.78961706161499,0.8183685938517252,0.7617473602294922,1.1006832122802734,1.6561627388000486,61.37042204538981,57.86097049713135,67.93010234832764,142.35450983047448,12.354890738509255,300,90561,900
run_20250815_184017,Qwen/Qwen2.5-1.5B,1,4,1,512,512,8,4.0,3,0.7,0.9,62.592621644337974,54.04233932495117,65.6625509262085,380.90674877166714,29.616789023081463,23.14579486846924,31.979227066040043,66.82761669158677,16.48596445719401,14.863252639770508,16.46099090576172,26.73282384872436,0.872663656870524,0.8646249771118164,1.1462688446044922,1.4033293724060052,63.465285301208496,54.91793155670166,66.53833389282227,381.62704229354824,12.15477157216634,300,90561,900
run_20250815_184159,Qwen/Qwen2.5-1.5B,2,4,1,512,512,8,4.0,3,0.7,0.9,60.563083489735924,58.23814868927002,69.41018104553223,90.99024295806879,29.417314529418945,27.800917625427246,37.87674903869629,60.43671607971185,15.571121374766031,15.024423599243164,16.14205837249756,27.483112812042233,0.8132688204447428,0.7823705673217773,1.0403156280517578,1.297430992126464,61.376352310180664,58.90655517578125,70.2521562576294,92.28132486343378,11.996321569728796,300,90561,900
run_20250820_065117,meta-llama/Meta-Llama-3-8B,1,1,1,512,512,8,4.0,3,0.7,0.9,89.98217662175496,85.58976650238037,107.89468288421631,126.00367307662962,41.275553703308105,35.83657741546631,56.60920143127442,79.02133464813232,24.3512757619222,22.786974906921387,32.81853199005127,40.128557682037346,0.8452932039896647,0.8549690246582031,1.11081600189209,1.4334130287170408,90.82746982574463,86.5468978881836,108.92605781555176,126.71190738677977,12.299575682519185,300,94752,900
run_20250820_065256,meta-llama/Meta-Llama-3-8B,2,1,1,512,512,8,4.0,3,0.7,0.9,94.42532618840535,92.92685985565186,110.5499267578125,131.284019947052,46.31220499674479,44.24428939819336,58.913588523864746,78.58726739883423,24.054373502731323,23.14138412475586,24.537992477416992,35.46225786209106,0.8894197146097819,0.8646249771118164,1.2392282485961914,1.563203334808349,95.31474590301514,93.83654594421387,111.31460666656494,131.86421155929565,11.99190358773255,300,94752,900
run_20250820_065438,meta-llama/Meta-Llama-3-8B,4,1,1,512,512,8,4.0,3,0.7,0.9,96.55270576477051,95.41702270507812,112.02685832977295,138.1660628318786,47.78182029724121,46.20230197906494,61.89908981323243,78.92393112182616,24.383578300476074,23.293256759643555,25.04582405090332,40.32697200775146,0.7473182678222656,0.6940364837646484,1.0443210601806643,1.3801622390747068,97.30002403259277,95.92723846435547,112.64328956604004,138.69086742401117,11.867122306088378,300,94752,900
run_20250820_065622,meta-llama/Meta-Llama-3-8B,8,1,1,512,512,8,4.0,3,0.7,0.9,98.40851545333862,96.48847579956055,115.99874496459961,141.70445203781125,48.204241593678795,46.2723970413208,63.83044719696047,81.14948749542233,25.100197394688923,23.932695388793945,25.80361366271975,42.20144033432007,0.7911284764607748,0.7536411285400391,1.090502738952637,1.4351034164428704,99.1996439297994,97.23842144012451,116.5658712387085,142.6423692703247,12.730515719178367,300,94752,900
run_20250820_065802,meta-llama/Meta-Llama-3-8B,1,2,1,512,512,8,4.0,3,0.7,0.9,130.68602005640665,110.9004020690918,185.59639453887945,292.28345632552856,78.14483960469563,63.99273872375488,113.84215354919436,207.3876094818115,26.26869837443034,17.355680465698242,56.58714771270753,87.53704309463501,0.8477528889973959,0.8401870727539062,1.1317014694213872,1.3971662521362302,131.53377294540405,111.9149923324585,186.1251592636109,292.88521051406616,11.849112834802034,300,94752,900
run_20250820_070028,meta-llama/Meta-Llama-3-8B,2,2,1,512,512,8,4.0,3,0.7,0.9,121.532142162323,111.2821102142334,167.70420074462893,222.79305219650269,77.20781723658244,69.16403770446777,108.53555202484134,177.9446339607238,22.160412073135376,17.476797103881836,38.335251808166504,78.48448991775511,0.7690596580505371,0.7156133651733398,1.0538816452026367,1.438887119293213,122.30120182037354,112.03038692474365,169.06783580780032,224.22432661056519,12.707186063722174,300,94752,900
run_20250820_070226,meta-llama/Meta-Llama-3-8B,4,2,1,512,512,8,4.0,3,0.7,0.9,122.8369124730428,111.99581623077393,167.80035495758057,220.73338031768793,78.57872088750203,71.15459442138672,110.16445159912115,166.80440664291368,22.12754448254903,17.55654811859131,23.899841308593793,80.59877157211302,0.6878288586934408,0.6365776062011719,0.9202480316162112,1.2229776382446285,123.52474133173625,112.53881454467773,168.27845573425293,221.3117909431457,12.343897960313106,300,94752,900
run_20250820_070430,meta-llama/Meta-Llama-3-8B,1,4,1,512,512,8,4.0,3,0.7,0.9,131.5421255429586,108.67667198181152,211.0600471496582,361.3033485412597,77.33271916707356,65.95015525817871,116.1905765533448,245.50708532333334,27.10273504257202,17.087101936340332,57.581686973571784,90.66237211227417,0.7937836647033691,0.7929801940917969,1.0499000549316406,1.2966418266296387,132.33590920766196,109.36248302459717,211.7283821105957,362.0108771324157,12.971281846828123,300,94752,900
run_20250820_070609,meta-llama/Meta-Llama-3-8B,2,4,1,512,512,8,4.0,3,0.7,0.9,128.1710720062256,108.33728313446045,183.66878032684326,324.3168592453003,81.9190780321757,69.95391845703125,123.11885356903083,198.40690612792963,23.124383687973022,17.44842529296875,53.34715843200684,92.74425745010376,0.6888437271118164,0.6405115127563477,0.9355545043945314,1.094729900360107,128.8599157333374,108.8864803314209,184.3945026397705,324.87980604171753,12.438518990550568,300,94752,900
run_20250820_070752,meta-llama/Meta-Llama-3-8B,1,8,1,512,512,8,4.0,3,0.7,0.9,232.03846136728922,192.24607944488525,414.4644975662232,588.4971046447754,141.42173528671265,110.73732376098633,242.30947494506836,386.46577835083,45.30698855717977,18.260478973388672,119.17593479156496,157.73801565170288,0.6339947382609049,0.6064176559448242,0.7956743240356448,1.0183238983154297,232.67245610555014,192.98553466796875,415.0817394256592,589.0623712539673,11.057252810584135,300,94752,900
